sofifa_id,work_rate,overall,potential,pace,shooting,passing,dribbling,defending,physic,defending_sliding_tackle,skill_moves,weak_foot_points
187157,High/Medium,69,69,60.0,70.0,52.0,66.0,31.0,66.0,21,2,3
188058,High/High,69,69,55.0,70.0,57.0,62.0,40.0,72.0,34,3,3
188094,Medium/Medium,69,69,,,,,,,14,1,3
188168,Medium/Medium,69,69,55.0,55.0,61.0,66.0,70.0,71.0,71,3,3
188271,Medium/Medium,69,69,82.0,66.0,65.0,71.0,35.0,65.0,22,3,4
188397,High/Medium,69,69,54.0,70.0,69.0,70.0,41.0,73.0,19,3,3
188538,Medium/High,69,69,33.0,27.0,52.0,51.0,69.0,75.0,67,2,3
188607,High/High,69,69,70.0,65.0,70.0,68.0,63.0,72.0,67,3,3
188768,Medium/High,69,69,54.0,55.0,62.0,65.0,68.0,73.0,68,3,3
188916,Medium/Medium,69,69,74.0,44.0,56.0,55.0,69.0,73.0,69,2,3
189003,Medium/Medium,69,69,62.0,50.0,64.0,68.0,68.0,73.0,68,2,3
189167,Medium/High,69,69,50.0,61.0,64.0,65.0,68.0,72.0,68,3,3
189207,Medium/Medium,69,69,58.0,67.0,71.0,73.0,32.0,59.0,30,3,4
189234,Medium/High,69,69,63.0,70.0,71.0,69.0,65.0,63.0,66,3,2
189263,High/Medium,69,69,72.0,64.0,68.0,71.0,27.0,59.0,15,3,4
189514,High/Medium,69,69,74.0,58.0,66.0,69.0,65.0,70.0,64,3,3
189530,Medium/High,69,69,66.0,56.0,63.0,67.0,69.0,66.0,70,3,5
189619,Medium/High,69,69,66.0,55.0,67.0,70.0,68.0,73.0,66,3,3
189701,Medium/Medium,69,69,50.0,56.0,63.0,53.0,70.0,70.0,67,2,3
189715,Medium/Medium,69,69,64.0,70.0,70.0,69.0,65.0,74.0,59,3,2
189824,Medium/Medium,69,69,49.0,47.0,54.0,50.0,69.0,76.0,70,2,2
190311,High/Low,69,69,76.0,68.0,56.0,69.0,38.0,69.0,35,3,3
190491,Medium/High,69,70,68.0,48.0,46.0,52.0,68.0,84.0,70,2,2
190557,High/High,69,69,57.0,68.0,74.0,68.0,65.0,73.0,66,3,4
190592,Medium/Medium,69,69,40.0,28.0,45.0,50.0,69.0,78.0,68,2,3
190772,Low/High,69,69,57.0,42.0,62.0,61.0,69.0,74.0,68,2,3
190979,Medium/Medium,69,70,59.0,63.0,66.0,70.0,62.0,66.0,69,4,3
191252,Medium/High,69,69,78.0,60.0,66.0,65.0,60.0,79.0,64,3,4
191655,Medium/Medium,69,69,,,,,,,12,1,2
192071,High/Medium,69,69,87.0,62.0,61.0,73.0,37.0,47.0,23,3,3
192320,Medium/Medium,69,69,54.0,68.0,69.0,66.0,67.0,74.0,67,3,3
192370,Medium/Low,69,69,70.0,68.0,68.0,72.0,40.0,54.0,39,3,3
192660,High/Medium,69,69,70.0,68.0,53.0,61.0,28.0,85.0,13,2,3
192715,Low/High,69,69,51.0,35.0,54.0,48.0,66.0,78.0,67,2,3
193027,High/Low,69,69,71.0,58.0,61.0,75.0,35.0,58.0,22,4,3
193092,High/Medium,69,69,89.0,64.0,63.0,72.0,45.0,47.0,45,4,4
193425,High/High,69,69,58.0,68.0,63.0,64.0,70.0,79.0,68,3,3
193429,High/Medium,69,69,70.0,64.0,70.0,73.0,66.0,58.0,69,3,3
193561,Medium/Medium,69,69,70.0,57.0,64.0,68.0,65.0,75.0,64,3,3
193569,Low/Medium,69,69,54.0,36.0,54.0,61.0,70.0,73.0,70,2,2
193602,Medium/Medium,69,69,50.0,44.0,50.0,49.0,69.0,71.0,70,2,3
193728,High/Medium,69,69,67.0,63.0,69.0,73.0,57.0,69.0,60,3,4
193900,High/Medium,69,69,76.0,52.0,62.0,67.0,65.0,69.0,65,3,2
193945,Medium/High,69,69,65.0,56.0,62.0,64.0,69.0,75.0,68,2,3
194015,Medium/High,69,69,51.0,58.0,55.0,58.0,68.0,78.0,69,2,3
194082,Medium/Low,69,69,68.0,68.0,65.0,70.0,34.0,69.0,21,4,4
194361,Medium/High,69,69,63.0,51.0,60.0,64.0,69.0,76.0,66,2,4
194726,High/Medium,69,69,70.0,48.0,62.0,67.0,64.0,69.0,62,3,2
194885,Medium/Medium,69,69,67.0,54.0,60.0,63.0,72.0,65.0,72,3,2
194945,High/Medium,69,69,80.0,68.0,65.0,68.0,32.0,67.0,18,3,4
194956,High/Medium,69,69,68.0,69.0,67.0,72.0,46.0,70.0,35,3,3
195313,Medium/Medium,69,69,46.0,31.0,50.0,49.0,70.0,75.0,67,2,3
195838,Medium/Medium,69,69,59.0,67.0,69.0,68.0,45.0,69.0,41,3,3
196857,Medium/Medium,69,69,77.0,38.0,62.0,61.0,65.0,66.0,68,3,3
196881,Medium/High,69,69,63.0,30.0,54.0,60.0,68.0,69.0,65,2,4
197062,Medium/Medium,69,69,64.0,48.0,56.0,61.0,68.0,78.0,65,2,2
197238,Medium/Medium,69,69,57.0,72.0,59.0,58.0,26.0,75.0,14,3,4
197240,Medium/Medium,69,69,69.0,69.0,68.0,70.0,38.0,64.0,35,3,3
197376,Medium/Medium,69,69,72.0,56.0,67.0,73.0,53.0,52.0,51,3,4
197851,Medium/Medium,69,69,,,,,,,17,1,3
197860,High/Medium,69,69,79.0,47.0,63.0,67.0,65.0,70.0,67,3,3
197975,Medium/High,69,69,66.0,57.0,62.0,69.0,63.0,77.0,58,3,3
198046,High/High,69,69,69.0,56.0,65.0,65.0,66.0,78.0,63,2,3
198113,Low/Medium,69,69,36.0,66.0,67.0,67.0,69.0,71.0,67,2,4
198150,High/High,69,69,66.0,69.0,62.0,68.0,42.0,68.0,33,3,3
198261,Medium/Medium,69,69,57.0,43.0,67.0,68.0,70.0,69.0,68,2,3
198437,High/Medium,69,69,78.0,68.0,51.0,68.0,30.0,69.0,31,3,3
198489,High/Medium,69,69,71.0,64.0,66.0,70.0,62.0,75.0,63,3,2
198538,High/Medium,69,69,56.0,58.0,57.0,57.0,67.0,81.0,64,2,3
198625,Medium/Medium,69,69,,,,,,,10,1,3
198632,Medium/High,69,69,86.0,60.0,62.0,71.0,51.0,53.0,52,3,3
198635,Medium/Medium,69,69,86.0,64.0,69.0,72.0,32.0,45.0,20,3,3
198641,Medium/Low,69,69,65.0,69.0,48.0,64.0,26.0,75.0,11,3,3
198731,Medium/Medium,69,69,83.0,63.0,61.0,71.0,39.0,66.0,28,4,4
198749,Medium/Medium,69,69,68.0,59.0,65.0,69.0,68.0,70.0,67,3,3
198914,Medium/Medium,69,69,72.0,68.0,69.0,70.0,57.0,72.0,50,3,4
199051,Medium/Medium,69,69,58.0,39.0,52.0,53.0,70.0,74.0,70,2,3
199101,Medium/Medium,69,69,,,,,,,13,1,2
199159,Medium/Medium,69,69,61.0,63.0,69.0,67.0,61.0,74.0,59,3,3
199266,High/Medium,69,69,64.0,67.0,63.0,70.0,43.0,72.0,20,3,4
199283,High/Medium,69,69,76.0,64.0,69.0,68.0,60.0,68.0,64,3,3
199285,Medium/Medium,69,69,51.0,66.0,73.0,63.0,56.0,71.0,56,3,3
199574,Medium/Medium,69,70,,,,,,,11,1,2
199665,Medium/High,69,69,52.0,56.0,64.0,60.0,70.0,73.0,69,2,3
199748,High/Medium,69,69,67.0,44.0,62.0,60.0,66.0,77.0,63,2,2
199761,Medium/Medium,69,69,65.0,56.0,62.0,59.0,69.0,70.0,70,2,2
200228,Medium/Medium,69,69,31.0,29.0,44.0,42.0,70.0,75.0,68,2,3
200424,Medium/Medium,69,69,62.0,62.0,64.0,67.0,68.0,73.0,65,3,3
200425,Medium/Medium,69,69,53.0,48.0,59.0,62.0,69.0,73.0,65,2,3
200433,Medium/Medium,69,69,66.0,70.0,62.0,65.0,40.0,75.0,33,3,3
200473,Medium/Medium,69,69,79.0,70.0,65.0,72.0,33.0,62.0,21,3,3
201013,High/Medium,69,69,58.0,70.0,57.0,63.0,32.0,71.0,20,3,2
201243,High/Low,69,69,54.0,67.0,35.0,61.0,30.0,79.0,18,3,3
201438,Medium/Medium,69,69,47.0,62.0,69.0,68.0,68.0,67.0,64,3,4
201707,Medium/High,69,69,70.0,35.0,57.0,60.0,67.0,68.0,71,2,3
201841,Medium/Medium,69,70,32.0,35.0,50.0,52.0,71.0,73.0,65,2,3
201890,High/Medium,69,69,84.0,60.0,63.0,73.0,38.0,57.0,21,5,3
201895,High/Medium,69,72,73.0,65.0,68.0,74.0,39.0,61.0,33,4,3
201938,Medium/Medium,69,69,82.0,66.0,66.0,72.0,49.0,55.0,46,3,5
201965,High/Medium,69,69,76.0,65.0,67.0,71.0,58.0,69.0,58,3,4
201966,High/High,69,69,57.0,70.0,56.0,64.0,39.0,80.0,23,2,4
201967,High/Low,69,69,86.0,58.0,63.0,74.0,44.0,53.0,42,4,3
202056,Medium/Medium,69,69,60.0,70.0,58.0,67.0,41.0,72.0,28,3,4
202113,Medium/Medium,69,69,80.0,56.0,62.0,67.0,67.0,69.0,65,3,3
202157,High/Medium,69,69,77.0,62.0,64.0,70.0,65.0,68.0,66,3,4
202170,Medium/Medium,69,69,56.0,42.0,58.0,57.0,67.0,80.0,66,2,2
202208,High/Medium,69,69,79.0,69.0,67.0,72.0,47.0,74.0,45,3,4
202271,Medium/Medium,69,69,69.0,67.0,65.0,75.0,28.0,58.0,23,4,4
202350,Medium/Medium,69,69,64.0,70.0,66.0,67.0,33.0,75.0,30,4,2
202535,Medium/Medium,69,69,79.0,66.0,63.0,70.0,23.0,67.0,10,4,5
202693,Medium/Medium,69,70,67.0,66.0,61.0,65.0,65.0,80.0,63,2,2
202771,Medium/High,69,69,66.0,60.0,71.0,70.0,61.0,70.0,64,3,3
202778,Medium/Medium,69,69,,,,,,,19,1,2
202799,Medium/Low,69,70,80.0,63.0,65.0,71.0,27.0,51.0,24,4,5
202827,High/Medium,69,69,69.0,68.0,70.0,72.0,57.0,58.0,59,3,3
202910,Medium/Medium,69,69,,,,,,,10,1,2
202978,Medium/High,69,69,77.0,38.0,50.0,52.0,68.0,77.0,67,2,3
203002,Medium/High,69,69,64.0,43.0,59.0,50.0,68.0,77.0,65,2,3
203004,Medium/Medium,69,70,,,,,,,19,1,3
203026,Medium/Medium,69,69,67.0,52.0,60.0,60.0,69.0,76.0,69,2,3
203137,Medium/Medium,69,69,47.0,28.0,53.0,59.0,70.0,74.0,74,2,3
203139,Medium/Medium,69,70,56.0,22.0,46.0,52.0,69.0,79.0,71,2,3
203224,Low/Medium,69,69,50.0,35.0,57.0,51.0,70.0,76.0,68,2,3
203398,Low/High,69,70,66.0,46.0,57.0,61.0,67.0,76.0,67,2,2
203423,Medium/Medium,69,69,,,,,,,18,1,2
203544,Medium/Medium,69,69,66.0,58.0,67.0,67.0,67.0,63.0,68,3,2
203699,Medium/Medium,69,69,65.0,72.0,63.0,66.0,26.0,70.0,16,3,3
203780,Medium/High,69,69,70.0,41.0,58.0,65.0,70.0,67.0,69,2,3
203979,Medium/Medium,69,69,62.0,65.0,59.0,62.0,69.0,76.0,69,2,4
204043,Medium/Medium,69,69,70.0,52.0,59.0,61.0,68.0,75.0,67,2,4
204084,High/Medium,69,69,72.0,53.0,62.0,62.0,62.0,75.0,67,2,3
204102,Medium/Medium,69,70,69.0,64.0,71.0,71.0,65.0,68.0,67,3,3
204276,Medium/Low,69,69,45.0,73.0,56.0,64.0,35.0,75.0,15,3,4
204350,Medium/Low,69,69,71.0,72.0,66.0,74.0,26.0,57.0,21,3,4
204652,High/Medium,69,69,73.0,65.0,69.0,71.0,61.0,66.0,65,3,3
204677,Low/Medium,69,69,36.0,56.0,66.0,66.0,67.0,69.0,64,3,4
204761,Medium/Medium,69,69,61.0,39.0,48.0,46.0,69.0,70.0,69,2,3
204763,High/Medium,69,69,73.0,55.0,68.0,62.0,62.0,74.0,69,2,3
204846,Medium/Medium,69,72,,,,,,,12,1,2
204847,High/Medium,69,70,74.0,51.0,59.0,65.0,64.0,64.0,68,3,2
204895,Medium/Low,69,69,69.0,66.0,67.0,68.0,33.0,79.0,20,3,3
204956,High/Low,69,69,83.0,69.0,62.0,69.0,39.0,64.0,29,3,2
205089,Medium/Medium,69,69,64.0,63.0,73.0,74.0,49.0,43.0,45,3,3
205188,Medium/Low,69,69,67.0,69.0,63.0,68.0,34.0,61.0,12,3,3
205210,Medium/High,69,69,62.0,54.0,60.0,66.0,69.0,74.0,65,2,3
205243,Low/Medium,69,69,35.0,33.0,42.0,44.0,68.0,82.0,71,2,3
205347,Medium/High,69,70,68.0,63.0,61.0,69.0,67.0,72.0,69,3,3
205351,High/Medium,69,69,66.0,68.0,71.0,72.0,46.0,47.0,50,3,3
205386,Medium/Medium,69,72,,,,,,,14,1,2
205559,High/Medium,69,69,84.0,66.0,60.0,70.0,34.0,72.0,36,3,3
205584,Medium/High,69,69,70.0,36.0,44.0,57.0,68.0,79.0,68,2,3
205588,Medium/Medium,69,69,50.0,32.0,52.0,59.0,70.0,64.0,73,2,3
205618,High/High,69,71,66.0,31.0,62.0,64.0,68.0,71.0,64,3,3
205630,Medium/Medium,69,69,82.0,50.0,63.0,67.0,64.0,76.0,64,3,4
205759,Medium/Medium,69,70,,,,,,,11,1,2
205857,High/High,69,69,62.0,40.0,45.0,52.0,70.0,74.0,71,2,3
206065,Medium/Medium,69,72,,,,,,,21,1,3
206083,High/Low,69,70,85.0,66.0,61.0,72.0,28.0,51.0,27,4,4
206167,Medium/Medium,69,69,53.0,59.0,71.0,68.0,67.0,66.0,67,3,4
206269,Medium/High,69,69,68.0,49.0,66.0,69.0,66.0,67.0,67,3,4
206272,Medium/Medium,69,69,,,,,,,21,1,3
206317,Low/Medium,69,69,52.0,50.0,65.0,63.0,70.0,73.0,68,3,3
206485,Medium/High,69,69,38.0,42.0,62.0,57.0,67.0,78.0,65,2,2
206601,High/Medium,69,69,67.0,37.0,60.0,61.0,67.0,73.0,68,2,3
207622,Medium/Medium,69,70,48.0,47.0,57.0,52.0,67.0,82.0,61,2,3
207916,High/High,69,70,73.0,60.0,67.0,68.0,63.0,76.0,58,3,3
207954,Medium/Medium,69,69,66.0,53.0,56.0,45.0,68.0,74.0,71,2,3
208005,Medium/Medium,69,69,74.0,71.0,60.0,67.0,22.0,77.0,20,3,3
208024,Medium/Medium,69,69,58.0,28.0,54.0,60.0,68.0,77.0,66,2,2
208158,High/Medium,69,70,75.0,73.0,63.0,67.0,27.0,67.0,19,3,3
208422,Medium/High,69,69,65.0,63.0,69.0,70.0,64.0,74.0,61,3,4
208437,High/High,69,69,51.0,69.0,72.0,68.0,51.0,81.0,38,3,3
208455,Medium/High,69,69,72.0,54.0,60.0,63.0,67.0,75.0,65,3,4
208480,Medium/Medium,69,70,68.0,64.0,66.0,68.0,71.0,74.0,68,3,3
208597,Medium/Medium,69,71,45.0,24.0,50.0,57.0,68.0,78.0,67,2,3
208806,Medium/Medium,69,70,63.0,43.0,58.0,61.0,68.0,70.0,68,2,2
209232,Medium/Medium,69,72,62.0,29.0,54.0,53.0,69.0,68.0,66,2,3
209304,High/Low,69,69,84.0,60.0,61.0,71.0,30.0,45.0,29,3,2
209333,Medium/Medium,69,69,,,,,,,12,1,3
209359,Medium/High,69,70,65.0,57.0,68.0,68.0,65.0,78.0,65,3,4
209423,Medium/Medium,69,70,,,,,,,16,1,2
209701,Low/High,69,70,66.0,41.0,62.0,65.0,67.0,71.0,65,2,2
209711,Low/High,69,69,42.0,30.0,45.0,42.0,69.0,75.0,69,2,3
209758,Medium/High,69,70,62.0,41.0,58.0,51.0,70.0,72.0,70,2,3
209800,Low/High,69,69,43.0,36.0,46.0,50.0,69.0,67.0,69,2,3
209984,Medium/High,69,70,64.0,44.0,56.0,65.0,70.0,74.0,70,2,3
209997,Medium/Medium,69,69,50.0,27.0,57.0,63.0,70.0,72.0,68,2,3
210380,High/Medium,69,69,78.0,70.0,58.0,66.0,29.0,75.0,29,3,2
210404,Medium/Medium,69,69,67.0,69.0,66.0,70.0,27.0,71.0,20,3,3
210434,Medium/High,69,69,63.0,52.0,58.0,64.0,68.0,75.0,69,2,3
210484,Medium/Medium,69,70,70.0,64.0,69.0,69.0,59.0,70.0,59,3,4
210521,Medium/High,69,69,64.0,70.0,55.0,63.0,40.0,69.0,23,2,4
210583,Medium/Medium,69,72,47.0,70.0,71.0,72.0,56.0,65.0,57,3,4
210646,Medium/High,69,70,64.0,56.0,63.0,64.0,65.0,76.0,65,2,3
210688,Medium/High,69,72,76.0,68.0,69.0,69.0,66.0,74.0,64,3,3
210723,Medium/Medium,69,69,66.0,52.0,64.0,65.0,66.0,74.0,68,3,2
210724,High/Medium,69,71,70.0,66.0,62.0,62.0,66.0,83.0,64,3,3
210739,Medium/Medium,69,70,73.0,65.0,70.0,70.0,61.0,70.0,56,3,3
211240,High/Medium,69,69,82.0,61.0,64.0,72.0,40.0,56.0,45,3,2
211270,High/Medium,69,69,45.0,32.0,46.0,43.0,69.0,80.0,60,2,3
211299,Medium/Medium,69,69,,,,,,,21,1,4
211323,Medium/Medium,69,73,54.0,32.0,65.0,62.0,70.0,69.0,71,2,3
211325,Medium/Medium,69,69,61.0,68.0,69.0,70.0,62.0,75.0,64,3,3
211363,Medium/High,69,73,66.0,36.0,54.0,60.0,68.0,78.0,66,2,4
211398,Medium/Medium,69,72,,,,,,,9,1,3
211595,Medium/Medium,69,72,62.0,61.0,64.0,62.0,68.0,69.0,64,2,3
211745,High/High,69,69,41.0,55.0,63.0,63.0,64.0,70.0,65,2,3
211746,Medium/Medium,69,69,48.0,62.0,67.0,70.0,61.0,73.0,63,3,4
211783,Medium/Low,69,70,65.0,70.0,58.0,68.0,22.0,67.0,14,3,3
211872,High/Medium,69,69,71.0,61.0,66.0,67.0,62.0,73.0,64,3,3
211982,High/High,69,70,78.0,54.0,59.0,65.0,61.0,68.0,63,2,4
212048,High/High,69,69,77.0,68.0,67.0,69.0,52.0,70.0,55,3,4
212231,Medium/Medium,69,70,59.0,30.0,47.0,54.0,67.0,77.0,67,2,3
212439,Low/Medium,69,69,71.0,30.0,42.0,45.0,69.0,77.0,68,2,3
212592,Medium/Medium,69,69,75.0,48.0,62.0,66.0,68.0,81.0,69,2,2
212613,Medium/Low,69,71,75.0,69.0,65.0,72.0,29.0,57.0,23,3,3
212735,Medium/Medium,69,74,,,,,,,12,1,3
212747,Medium/Medium,69,70,70.0,62.0,69.0,72.0,44.0,51.0,41,3,2
212790,High/Low,69,69,84.0,68.0,55.0,70.0,22.0,67.0,18,2,1
212830,High/Low,69,70,89.0,60.0,64.0,69.0,34.0,55.0,20,3,3
212939,Medium/High,69,69,46.0,58.0,62.0,62.0,67.0,71.0,64,3,3
213010,Medium/Medium,69,69,79.0,54.0,58.0,67.0,64.0,75.0,65,3,3
213030,Medium/Medium,69,69,42.0,55.0,66.0,71.0,65.0,68.0,68,3,3
213102,High/Low,69,69,79.0,71.0,65.0,69.0,28.0,69.0,18,3,3
213189,High/Medium,69,69,64.0,73.0,55.0,64.0,50.0,79.0,39,3,3
213228,Medium/High,69,70,74.0,58.0,67.0,71.0,65.0,71.0,63,3,3
213325,Low/High,69,69,53.0,45.0,64.0,58.0,69.0,76.0,66,2,3
213433,Medium/Medium,69,69,58.0,30.0,53.0,45.0,67.0,79.0,66,2,2
213445,Medium/Low,69,71,68.0,69.0,68.0,72.0,34.0,61.0,26,3,2
213693,High/Low,69,72,79.0,61.0,67.0,74.0,58.0,65.0,62,3,4
213694,High/Medium,69,70,79.0,67.0,62.0,70.0,33.0,61.0,33,3,2
213699,Medium/Low,69,73,73.0,69.0,44.0,67.0,29.0,69.0,23,3,2
213905,High/High,69,71,69.0,69.0,56.0,65.0,45.0,74.0,43,3,3
213948,Medium/Medium,69,69,80.0,58.0,66.0,73.0,52.0,48.0,53,3,3
214038,Medium/Medium,69,72,58.0,46.0,42.0,51.0,70.0,74.0,65,2,3
214193,High/Medium,69,69,77.0,39.0,59.0,60.0,64.0,74.0,66,2,2
214194,High/Medium,69,70,76.0,40.0,59.0,58.0,62.0,74.0,68,2,3
214208,Medium/High,69,69,58.0,45.0,64.0,65.0,63.0,75.0,57,2,3
214323,Medium/Medium,69,69,64.0,51.0,60.0,66.0,68.0,68.0,65,2,3
214326,Low/High,69,69,37.0,40.0,49.0,55.0,70.0,75.0,68,2,2
214343,Medium/High,69,69,70.0,40.0,57.0,62.0,66.0,79.0,63,2,2
214358,Medium/Low,69,69,69.0,65.0,73.0,69.0,48.0,72.0,26,3,4
214386,Low/High,69,69,53.0,51.0,63.0,67.0,64.0,77.0,62,3,3
214567,Medium/Medium,69,69,74.0,72.0,47.0,67.0,29.0,59.0,18,3,3
214603,High/Medium,69,69,73.0,50.0,68.0,65.0,67.0,69.0,61,3,2
214606,Medium/Medium,69,69,68.0,59.0,62.0,67.0,62.0,62.0,71,3,3
214658,Medium/Medium,69,72,67.0,54.0,64.0,66.0,66.0,81.0,67,2,3
214718,Medium/Medium,69,69,86.0,63.0,61.0,72.0,47.0,55.0,46,3,4
214727,High/Medium,69,70,76.0,67.0,63.0,70.0,43.0,70.0,48,3,3
214730,Medium/Medium,69,69,,,,,,,18,1,3
214784,Medium/Medium,69,69,76.0,56.0,61.0,71.0,49.0,65.0,48,3,3
214906,Medium/High,69,69,66.0,36.0,59.0,60.0,69.0,74.0,66,2,2
215066,High/Low,69,69,79.0,60.0,64.0,73.0,63.0,73.0,61,3,2
215067,Medium/High,69,71,63.0,38.0,52.0,56.0,68.0,79.0,66,2,2
215074,High/Medium,69,69,84.0,50.0,68.0,70.0,58.0,73.0,60,3,3
215168,High/High,69,69,72.0,64.0,60.0,70.0,26.0,62.0,22,3,3
215177,Medium/High,69,69,67.0,60.0,65.0,70.0,65.0,79.0,69,3,3
215266,Medium/Low,69,69,81.0,67.0,61.0,68.0,33.0,67.0,28,3,3
215358,High/High,69,69,74.0,61.0,66.0,67.0,66.0,75.0,62,3,3
215370,Low/High,69,71,61.0,39.0,51.0,51.0,68.0,74.0,70,2,3
215374,High/Low,69,69,80.0,65.0,52.0,68.0,30.0,60.0,23,3,3
215412,Medium/Medium,69,71,73.0,41.0,61.0,63.0,64.0,68.0,66,2,2
215480,High/Medium,69,71,78.0,64.0,64.0,70.0,32.0,61.0,22,3,5
215487,Medium/Low,69,73,74.0,67.0,58.0,69.0,31.0,73.0,21,3,3
215570,Medium/High,69,72,63.0,32.0,54.0,61.0,71.0,76.0,67,2,3
215735,Medium/Medium,69,69,85.0,68.0,61.0,81.0,35.0,45.0,29,3,4
215750,Medium/Medium,69,69,65.0,68.0,68.0,70.0,31.0,62.0,39,3,4
215927,High/Medium,69,69,58.0,71.0,56.0,62.0,27.0,66.0,21,2,3
215938,High/High,69,69,78.0,60.0,61.0,64.0,64.0,79.0,62,3,3
215969,Medium/Medium,69,69,54.0,48.0,63.0,65.0,68.0,63.0,73,3,3
216055,High/Low,69,69,88.0,62.0,66.0,69.0,46.0,64.0,27,4,4
216105,Medium/Medium,69,73,71.0,61.0,60.0,57.0,65.0,70.0,64,2,3
216155,Medium/Medium,69,70,86.0,65.0,58.0,69.0,36.0,61.0,24,3,3
216260,High/High,69,69,85.0,61.0,61.0,71.0,52.0,71.0,57,3,3
216376,Medium/Medium,69,69,73.0,72.0,67.0,68.0,53.0,65.0,44,3,3
216580,Medium/Medium,69,70,65.0,59.0,61.0,65.0,67.0,72.0,67,2,3
216633,Medium/Medium,69,69,,,,,,,19,1,2
217054,Low/Medium,69,70,53.0,29.0,51.0,55.0,67.0,82.0,62,2,3
217061,High/Low,69,69,65.0,70.0,44.0,67.0,25.0,60.0,18,3,3
217167,Medium/Medium,69,72,76.0,63.0,67.0,69.0,54.0,54.0,53,3,4
217217,Medium/Medium,69,69,47.0,57.0,63.0,63.0,66.0,70.0,66,2,3
217646,Medium/Medium,69,69,,,,,,,13,1,3
218013,High/Medium,69,69,88.0,63.0,60.0,68.0,49.0,63.0,48,3,4
218298,Medium/Medium,69,70,,,,,,,17,1,2
218343,Medium/Medium,69,70,82.0,63.0,63.0,72.0,39.0,58.0,36,3,3
218353,Medium/Medium,69,69,60.0,45.0,55.0,53.0,71.0,76.0,69,2,2
218471,High/High,69,69,78.0,64.0,67.0,72.0,59.0,73.0,62,3,4
218623,Medium/Medium,69,70,69.0,69.0,63.0,67.0,64.0,81.0,66,3,3
218743,Medium/Medium,69,71,77.0,64.0,65.0,70.0,31.0,63.0,43,3,3
218747,High/Low,69,69,72.0,66.0,68.0,71.0,35.0,66.0,35,3,3
219461,Low/High,69,77,67.0,30.0,50.0,51.0,68.0,75.0,67,2,2
219510,Medium/Medium,69,69,69.0,57.0,66.0,73.0,63.0,69.0,69,3,2
219553,Medium/Low,69,69,72.0,67.0,67.0,70.0,37.0,67.0,26,3,3
219594,High/High,69,72,67.0,46.0,67.0,65.0,61.0,67.0,58,2,2
219670,Medium/Medium,69,72,71.0,53.0,64.0,67.0,67.0,79.0,69,2,2
219918,Medium/Medium,69,69,,,,,,,13,1,3
219979,Low/High,69,73,70.0,43.0,56.0,68.0,66.0,73.0,65,3,2
219988,High/High,69,69,49.0,67.0,66.0,66.0,44.0,76.0,33,3,3
219990,Medium/High,69,73,69.0,56.0,67.0,69.0,67.0,70.0,62,3,3
220045,Medium/Low,69,74,76.0,63.0,63.0,72.0,38.0,47.0,38,3,4
220230,Low/High,69,74,37.0,24.0,52.0,49.0,70.0,77.0,67,2,2
220386,Medium/Medium,69,74,75.0,50.0,58.0,65.0,64.0,66.0,70,2,3
220395,High/Medium,69,72,73.0,60.0,65.0,70.0,38.0,64.0,38,3,3
220429,Medium/High,69,69,41.0,46.0,61.0,61.0,69.0,77.0,67,3,2
220479,Medium/High,69,70,63.0,62.0,67.0,69.0,57.0,74.0,48,2,3
220521,Medium/High,69,71,68.0,51.0,56.0,53.0,68.0,75.0,69,2,3
220638,Low/High,69,69,54.0,39.0,59.0,61.0,67.0,74.0,66,2,3
220685,Medium/High,69,69,67.0,68.0,65.0,68.0,34.0,68.0,31,3,4
220821,Medium/Medium,69,73,70.0,28.0,52.0,63.0,69.0,76.0,69,2,2
220847,High/High,69,71,75.0,67.0,66.0,68.0,63.0,67.0,61,3,4
220895,High/Medium,69,70,73.0,60.0,67.0,75.0,58.0,64.0,59,3,3
220915,High/Medium,69,73,74.0,69.0,56.0,67.0,37.0,65.0,30,3,3
221281,Medium/Medium,69,74,50.0,32.0,53.0,57.0,70.0,72.0,67,2,3
221434,Medium/Medium,69,69,67.0,65.0,71.0,71.0,51.0,62.0,49,3,4
221452,High/High,69,71,76.0,67.0,59.0,73.0,30.0,66.0,20,3,3
221467,High/Medium,69,69,67.0,64.0,68.0,64.0,59.0,73.0,49,3,4
221552,Medium/High,69,69,57.0,53.0,62.0,63.0,67.0,78.0,60,2,3
221767,Medium/Medium,69,70,67.0,61.0,62.0,73.0,33.0,52.0,26,3,5
221793,Medium/Medium,69,69,77.0,66.0,63.0,71.0,31.0,57.0,22,3,3
221855,Medium/Medium,69,69,79.0,66.0,64.0,69.0,44.0,63.0,38,3,3
222079,Medium/Medium,69,76,67.0,64.0,65.0,75.0,59.0,68.0,49,3,3
222154,High/Low,69,72,79.0,61.0,64.0,75.0,26.0,48.0,21,4,3
222165,Medium/Medium,69,76,78.0,59.0,65.0,73.0,34.0,51.0,30,3,3
222225,High/Medium,69,69,71.0,49.0,63.0,62.0,66.0,74.0,64,3,3
222240,High/High,69,69,70.0,58.0,71.0,65.0,65.0,72.0,63,3,4
222273,High/High,69,69,75.0,57.0,69.0,67.0,64.0,66.0,62,3,2
222286,Low/Medium,69,72,45.0,36.0,50.0,55.0,69.0,72.0,69,2,3
222382,High/High,69,74,68.0,65.0,70.0,71.0,62.0,57.0,60,3,3
222573,High/High,69,74,85.0,58.0,68.0,73.0,61.0,81.0,58,3,3
