sofifa_id,preferred_foot,body_type,age,height_cm,weight_kg
211999,Right,Normal (185+),27,188,84
212118,Left,Lean (170-185),25,178,70
212406,Right,Normal (185+),27,192,88
212591,Right,Normal (185+),28,191,89
212755,Left,Normal (170-185),26,181,75
212911,Left,Lean (170-185),29,179,73
213446,Right,Lean (170-185),28,184,74
213884,Left,Lean (170-185),26,178,71
214026,Left,Lean (185+),28,185,73
214350,Right,Normal (185+),30,187,80
214436,Right,Normal (170-185),26,178,76
214665,Left,Normal (170-185),28,174,72
214971,Right,Normal (170-185),27,178,78
215048,Right,Normal (185+),30,188,82
215107,Left,Normal (170-185),26,172,75
215123,Right,Normal (170-185),30,181,76
215148,Left,Lean (170-),31,170,62
215157,Right,Normal (170-185),30,176,73
215322,Left,Normal (170-185),27,179,72
215363,Right,Normal (185+),25,191,82
215522,Right,Normal (170-185),25,184,77
215531,Left,Normal (170-185),28,177,75
215886,Right,Normal (185+),32,186,78
216033,Right,Stocky (185+),35,190,90
216036,Left,Normal (170-185),31,178,78
216054,Right,Normal (170-185),31,183,71
216199,Right,Normal (185+),26,194,86
216385,Left,Stocky (170-185),31,174,75
216451,Right,Lean (170-),29,170,73
216627,Right,Normal (185+),28,196,83
216742,Right,Normal (185+),31,190,83
217648,Right,Lean (170-185),30,179,68
218066,Right,Normal (170-185),28,183,80
218154,Right,Lean (170-),30,170,60
218534,Right,Normal (170-185),28,184,78
218540,Left,Stocky (170-185),30,176,70
219409,Right,Lean (170-185),26,175,70
219496,Right,Lean (185+),29,198,84
219536,Right,Lean (170-185),25,180,74
219585,Right,Normal (185+),25,187,83
219814,Right,Stocky (170-185),26,184,76
219932,Right,Normal (170-185),25,181,73
220131,Right,Normal (185+),29,191,86
220148,Right,Normal (185+),26,191,92
220714,Left,Lean (185+),25,197,80
220715,Right,Normal (170-185),24,180,80
220735,Left,Stocky (185+),27,188,92
220763,Right,Normal (170-185),26,174,64
220901,Right,Normal (170-185),25,183,75
221001,Right,Lean (185+),28,187,78
221201,Left,Normal (170-185),27,174,72
221306,Right,Stocky (170-),30,162,65
221310,Right,Normal (170-185),28,175,67
221540,Left,Normal (185+),31,187,80
221743,Left,Lean (170-185),27,179,77
222041,Right,Normal (170-185),25,183,79
222104,Right,Lean (185+),23,196,78
222514,Right,Lean (185+),24,190,83
222875,Left,Normal (170-185),26,180,73
223243,Right,Normal (185+),32,187,93
223248,Right,Lean (170-185),29,182,75
223334,Right,Normal (185+),24,186,81
223596,Right,Normal (185+),26,187,80
223608,Right,Lean (170-185),31,181,72
224251,Right,Stocky (185+),26,194,96
224263,Right,Lean (170-185),24,176,67
224348,Right,Normal (170-185),32,183,76
224494,Left,Lean (170-),23,170,66
224656,Right,Normal (170-185),24,184,82
224883,Right,Normal (185+),26,190,83
224933,Left,Lean (185+),28,186,80
224987,Right,Lean (185+),27,192,84
225252,Right,Normal (170-185),29,174,68
225410,Left,Normal (185+),27,191,87
225474,Left,Normal (170-185),28,176,75
225523,Right,Lean (170-185),28,180,70
225562,Left,Normal (170-185),26,176,72
225646,Right,Normal (170-185),30,174,73
225647,Right,Normal (185+),32,186,70
225696,Left,Normal (170-185),26,177,68
225701,Right,Normal (185+),31,191,79
225706,Left,Normal (170-185),28,175,62
225844,Left,Normal (170-),25,168,64
225878,Right,Normal (170-185),26,179,74
225926,Left,Lean (170-185),28,184,72
226035,Right,Stocky (170-185),26,183,84
226085,Right,Normal (185+),26,188,82
226382,Right,Normal (170-185),30,173,74
226385,Right,Normal (170-185),26,173,73
226536,Left,Lean (185+),28,191,87
226568,Right,Normal (170-185),22,182,72
226592,Left,Lean (170-185),25,180,74
226710,Right,Normal (185+),22,195,85
226721,Right,Normal (170-185),28,179,74
226765,Right,Normal (170-),34,170,70
227153,Left,Normal (170-185),28,180,73
227232,Right,Lean (185+),30,187,77
227274,Right,Normal (170-185),26,179,69
227394,Right,Normal (170-185),28,183,80
227647,Left,Lean (170-185),24,180,71
227785,Left,Normal (170-185),28,174,78
227873,Right,Normal (170-185),25,183,81
228729,Right,Normal (170-185),28,180,84
229359,Right,Normal (170-185),32,175,74
229723,Right,Lean (170-185),25,180,68
229788,Right,Normal (170-185),30,183,81
229804,Right,Lean (170-),26,165,65
230021,Right,Normal (170-185),25,184,80
230084,Right,Stocky (185+),22,185,80
230173,Right,Normal (185+),37,190,89
230191,Right,Normal (185+),29,191,80
230198,Right,Stocky (170-185),21,180,82
230199,Right,Lean (170-185),29,179,73
230217,Right,Lean (170-185),29,172,71
230227,Left,Normal (185+),21,185,85
230229,Right,Normal (170-185),29,179,80
230230,Right,Normal (185+),29,188,78
230237,Right,Normal (170-185),29,181,78
230239,Right,Lean (170-185),25,177,72
230240,Left,Normal (170-185),25,178,80
230245,Left,Normal (170-185),33,174,74
230255,Left,Lean (170-185),29,183,71
230274,Left,Normal (170-185),29,178,75
230293,Right,Normal (170-185),29,182,79
230320,Right,Normal (185+),21,188,85
230324,Right,Normal (185+),29,193,88
230326,Left,Normal (170-185),29,183,77
230327,Right,Normal (170-185),29,182,80
230339,Left,Normal (170-185),29,182,82
230353,Left,Normal (170-),25,170,68
230361,Right,Lean (170-185),25,172,64
230370,Right,Normal (170-),29,167,63
230381,Left,Lean (185+),25,188,77
230392,Left,Normal (170-185),29,176,75
230417,Right,Normal (170-185),21,179,76
230437,Right,Lean (185+),25,186,74
230449,Left,Normal (185+),29,185,80
230465,Left,Stocky (170-185),29,175,72
230468,Left,Normal (170-185),25,180,74
230497,Right,Lean (170-185),29,180,76
230507,Right,Normal (185+),29,187,81
230529,Right,Normal (170-185),25,180,75
230829,Right,Normal (170-185),24,175,75
230972,Left,Normal (170-),24,170,72
230978,Right,Stocky (170-185),23,183,85
231012,Left,Lean (170-185),29,177,72
231077,Left,Normal (170-185),29,178,73
231108,Right,Normal (170-185),23,183,80
231113,Left,Normal (170-185),25,180,77
231207,Left,Normal (185+),23,187,84
231236,Right,Lean (170-185),24,178,74
231242,Left,Lean (170-185),24,172,65
231247,Left,Normal (170-185),24,179,82
231361,Right,Stocky (170-185),24,182,89
231436,Left,Lean (170-185),23,180,73
231485,Right,Normal (185+),23,185,75
231524,Right,Lean (170-185),25,180,72
231545,Right,Normal (185+),26,189,82
231640,Right,Normal (170-185),23,172,75
231745,Right,Normal (185+),23,185,81
231777,Left,Normal (170-),22,168,70
231835,Right,Normal (185+),26,192,86
231838,Left,Normal (185+),23,189,82
232223,Left,Normal (170-185),25,179,68
232244,Right,Normal (170-),24,168,70
232294,Right,Normal (170-185),30,180,79
232709,Right,Normal (170-185),25,176,77
233061,Right,Lean (170-185),24,180,67
233113,Left,Normal (170-185),23,180,73
233152,Right,Lean (185+),24,186,75
233265,Left,Lean (185+),24,186,81
233290,Right,Normal (170-185),24,184,80
233791,Left,Normal (185+),23,187,82
233934,Right,Lean (185+),23,188,77
233965,Right,Lean (170-185),24,175,67
234458,Left,Normal (185+),33,190,88
234505,Right,Lean (170-185),23,179,72
234569,Right,Lean (170-185),21,184,74
234573,Right,Lean (170-185),24,171,66
234686,Right,Normal (170-185),22,177,71
234725,Right,Normal (185+),23,187,80
234774,Left,Normal (185+),28,186,82
234827,Left,Normal (185+),24,190,81
234930,Left,Stocky (170-185),26,171,80
235026,Left,Lean (170-185),23,174,74
235029,Right,Normal (170-185),23,180,77
235042,Left,Normal (170-185),33,181,77
235047,Left,Normal (170-),27,164,63
235454,Left,Stocky (170-185),22,182,75
235813,Right,Normal (170-185),25,178,75
235866,Right,Lean (185+),23,185,70
235899,Right,Normal (170-185),23,177,76
235970,Right,Normal (170-185),25,184,76
235996,Right,Normal (170-185),26,181,74
236007,Right,Normal (170-),22,165,65
236108,Right,Stocky (185+),25,186,85
236295,Left,Lean (170-185),24,178,68
236311,Right,Normal (170-185),25,180,73
236457,Left,Lean (170-185),25,178,71
236466,Right,Lean (170-185),24,178,65
236498,Left,Normal (185+),24,191,77
236527,Right,Normal (170-185),24,177,77
236600,Right,Normal (170-185),22,180,73
236636,Right,Lean (185+),24,186,74
236988,Right,Lean (170-185),22,175,72
237086,Right,Normal (185+),24,190,81
237183,Left,Normal (185+),25,186,78
237207,Right,Normal (170-185),23,177,78
237297,Right,Normal (185+),27,189,77
237539,Right,Lean (170-185),23,171,60
237560,Right,Lean (170-185),23,177,65
237604,Right,Normal (170-185),24,183,77
237629,Right,Normal (185+),22,186,79
237679,Right,Lean (185+),22,187,73
237995,Left,Normal (170-),21,168,58
237997,Right,Lean (170-185),23,174,59
238050,Right,Normal (170-185),23,174,72
238068,Right,Normal (170-185),23,176,74
238216,Right,Normal (170-185),21,182,74
238621,Right,Normal (185+),25,191,79
238717,Left,Lean (185+),28,194,79
238900,Right,Stocky (185+),23,185,80
239015,Right,Normal (170-185),23,175,66
239048,Left,Lean (170-),27,167,68
239250,Right,Normal (170-185),21,182,73
239360,Left,Normal (185+),21,190,79
239368,Left,Normal (185+),21,185,85
239842,Right,Normal (185+),26,185,84
239872,Left,Normal (185+),29,188,83
239978,Left,Lean (170-185),22,183,82
240033,Right,Lean (170-185),27,179,73
240037,Left,Lean (170-),25,165,60
240223,Left,Stocky (170-185),25,180,79
240359,Left,Normal (185+),24,188,77
240938,Left,Lean (170-185),30,179,70
240976,Left,Normal (170-185),23,172,68
241103,Right,Normal (185+),21,187,78
241130,Right,Stocky (170-185),22,179,82
241496,Right,Lean (170-185),21,183,66
241509,Left,Lean (170-185),22,171,62
241569,Left,Normal (170-185),23,182,76
241769,Right,Normal (185+),35,189,86
241854,Right,Normal (185+),21,191,79
241867,Right,Normal (170-185),25,176,75
241990,Right,Lean (170-),28,166,61
242418,Right,Normal (170-),20,163,62
242835,Right,Normal (185+),22,187,76
243014,Left,Normal (170-185),21,171,75
243237,Left,Normal (170-185),22,178,72
243551,Left,Normal (170-185),25,176,69
243686,Right,Normal (170-185),25,174,68
243780,Left,Lean (170-185),20,173,68
243952,Right,Lean (185+),22,192,87
244197,Right,Normal (170-185),29,178,72
244274,Right,Normal (185+),23,194,89
244383,Right,Normal (185+),26,187,80
244591,Right,Lean (170-185),20,178,69
244700,Right,Normal (185+),33,187,84
244788,Right,Normal (170-185),23,176,71
244789,Left,Lean (170-185),26,181,75
244791,Right,Lean (170-185),29,172,67
245211,Right,Normal (170-185),21,183,68
245275,Left,Normal (185+),24,190,82
245371,Right,Normal (170-185),20,171,62
246045,Right,Normal (170-185),20,177,71
246672,Right,Normal (170-185),19,175,74
246748,Left,Lean (170-185),23,175,68
247131,Left,Normal (170-185),29,172,71
247181,Left,Normal (170-185),20,178,65
247246,Right,Normal (185+),20,192,81
247832,Right,Normal (170-185),22,176,69
247881,Right,Stocky (170-185),25,177,76
248148,Right,Lean (170-185),22,181,74
248872,Right,Normal (170-),25,170,70
251217,Right,Lean (170-185),23,181,78
251353,Right,Normal (170-185),29,183,82
251892,Right,Lean (185+),23,194,88
252064,Left,Normal (185+),22,190,86
252339,Right,Lean (185+),21,190,82
252837,Right,Normal (170-185),20,173,68
253002,Right,Normal (170-185),21,172,69
253102,Right,Lean (170-185),18,181,72
253257,Right,Normal (170-185),21,180,77
253385,Left,Normal (170-185),23,180,88
253932,Right,Normal (170-185),29,178,79
254247,Right,Stocky (185+),23,185,78
255000,Left,Stocky (185+),22,188,82
255106,Right,Normal (185+),21,191,89
255687,Right,Normal (185+),20,190,80
256632,Right,Normal (170-185),19,181,74
256948,Right,Normal (170-185),19,179,73
257073,Right,Lean (170-185),19,183,73
257439,Right,Normal (185+),27,185,79
263286,Right,Normal (185+),29,188,85
263287,Right,Lean (185+),27,185,73
110381,Right,Normal (170-185),40,173,74
135190,Left,Normal (170-185),35,176,74
146111,Right,Lean (170-185),36,179,75
148526,Right,Normal (185+),37,187,82
150477,Left,Lean (185+),36,189,76
150516,Left,Normal (170-185),36,183,88
152747,Right,Normal (170-),34,165,63
152996,Right,Lean (170-185),34,178,73
153060,Left,Normal (185+),36,188,87
155946,Left,Normal (170-185),33,182,82
156437,Right,Normal (185+),36,191,84
157665,Right,Normal (185+),34,190,78
157960,Right,Normal (170-185),35,176,75
158800,Right,Normal (185+),34,186,75
159413,Right,Normal (170-185),35,174,64
161754,Right,Normal (185+),34,187,80
161805,Right,Normal (185+),36,185,82
162220,Right,Normal (185+),32,186,83
162297,Left,Normal (185+),35,191,82
163665,Right,Normal (185+),36,185,80
164959,Right,Normal (185+),35,187,87
165531,Right,Lean (170-185),34,177,70
166072,Right,Normal (185+),37,185,75
166074,Right,Normal (185+),30,190,83
167532,Left,Normal (170-185),33,177,75
167665,Right,Normal (170-185),36,174,70
167753,Right,Stocky (170-185),33,177,78
169115,Right,Normal (170-185),35,184,82
169426,Right,Normal (170-185),34,183,76
170797,Left,Lean (170-185),32,180,73
171896,Right,Normal (170-185),34,183,81
172018,Right,Normal (185+),35,185,86
173178,Right,Normal (185+),36,186,81
173857,Right,Normal (185+),37,194,86
176009,Right,Normal (170-185),33,176,73
176630,Right,Normal (170-185),34,184,80
176794,Right,Normal (185+),34,192,78
177273,Right,Normal (170-185),33,177,70
177475,Right,Normal (170-185),33,183,80
177553,Right,Stocky (170-185),35,172,73
177644,Right,Lean (185+),34,190,86
177723,Right,Normal (170-185),33,184,79
177983,Right,Normal (185+),34,188,78
178255,Right,Normal (185+),35,192,80
178287,Right,Normal (170-185),32,179,80
179560,Left,Normal (170-185),32,179,73
180283,Right,Lean (185+),32,189,75
180739,Right,Normal (185+),38,185,82
180818,Right,Normal (170-185),33,183,74
181573,Right,Lean (170-185),33,181,76
182179,Right,Normal (185+),34,190,90
182184,Right,Normal (185+),32,185,78
182520,Right,Normal (170-185),33,183,80
182670,Right,Lean (170-185),33,178,68
182888,Right,Normal (185+),31,188,83
183187,Left,Normal (170-185),32,179,73
183287,Right,Normal (170-185),34,175,71
183497,Right,Normal (185+),35,190,81
183540,Left,Normal (170-185),31,169,61
183581,Right,Lean (185+),33,186,77
183666,Right,Normal (185+),35,192,96
184133,Right,Normal (170-185),33,181,78
184176,Right,Normal (170-185),29,180,73
185181,Right,Normal (185+),32,185,78
186146,Right,Normal (185+),30,185,73
186148,Right,Normal (185+),32,188,81
186745,Left,Stocky (170-),36,165,68
186992,Right,Normal (170-185),32,174,73
187033,Right,Normal (185+),30,194,84
187084,Right,Normal (185+),33,185,79
187533,Right,Lean (170-185),32,177,69
187702,Right,Normal (185+),30,185,74
188135,Right,Normal (170-185),32,180,69
188166,Right,Stocky (170-185),30,183,75
188400,Right,Lean (185+),28,188,70
188879,Right,Stocky (185+),31,189,90
188992,Left,Normal (170-185),33,181,74
189059,Right,Stocky (170-185),31,180,74
189303,Right,Normal (185+),29,185,82
189410,Right,Normal (170-185),31,179,76
189446,Right,Normal (170-185),31,183,76
190034,Left,Normal (185+),29,185,75
190120,Right,Normal (185+),31,189,84
190199,Right,Normal (170-185),29,178,78
190276,Right,Stocky (185+),32,192,80
190520,Right,Normal (170-185),31,177,76
190547,Right,Normal (185+),33,190,80
190549,Right,Normal (185+),28,187,80
190607,Right,Normal (170-),33,166,66
190633,Right,Normal (185+),31,192,81
190666,Right,Normal (170-185),30,184,80
190761,Right,Normal (170-185),30,180,77
190780,Right,Normal (185+),32,190,98
190782,Right,Normal (185+),32,187,82
190868,Right,Stocky (170-185),31,183,86
190870,Right,Lean (185+),34,185,72
190885,Right,Lean (170-185),30,180,78
191053,Right,Stocky (170-185),33,177,78
191055,Left,Normal (185+),32,185,74
191173,Right,Normal (170-185),34,178,73
191210,Right,Normal (170-185),30,175,67
191269,Left,Lean (170-185),31,181,64
191648,Right,Lean (185+),32,189,79
191726,Right,Normal (185+),33,189,82
192227,Right,Normal (170-185),29,184,83
192350,Right,Lean (170-),31,168,62
192445,Right,Stocky (185+),30,190,85
192612,Right,Normal (170-185),33,182,78
192647,Right,Normal (185+),32,188,80
192663,Right,Normal (185+),33,194,93
192922,Right,Normal (170-185),32,182,78
192930,Right,Normal (170-185),30,177,83
193011,Right,Normal (185+),30,185,82
193148,Left,Lean (170-185),31,177,69
193336,Right,Normal (185+),31,193,84
193504,Right,Stocky (185+),29,191,77
193512,Right,Normal (185+),30,187,82
193549,Right,Normal (185+),30,188,80
193786,Right,Lean (185+),29,188,80
193794,Left,Stocky (170-185),23,184,87
193886,Left,Normal (170-185),31,180,77
194138,Right,Normal (170-185),30,180,78
194359,Right,Lean (170-),34,170,68
194665,Right,Normal (185+),32,190,83
194730,Right,Normal (185+),33,186,85
194761,Right,Normal (170-185),30,175,72
194996,Right,Normal (185+),28,188,82
195363,Right,Normal (185+),29,190,88
195412,Right,Normal (170-185),33,184,76
195586,Right,Normal (170-185),32,184,80
197031,Right,Lean (185+),27,188,79
197402,Right,Normal (170-185),32,183,89
197937,Left,Normal (185+),32,193,82
198200,Right,Normal (170-185),30,180,82
198213,Right,Normal (185+),31,188,90
198348,Right,Normal (170-185),30,179,71
198350,Right,Lean (185+),27,188,72
198715,Right,Normal (170-185),32,178,73
199131,Right,Normal (170-185),30,176,75
199313,Right,Lean (170-185),31,182,72
199559,Right,Normal (185+),29,186,85
199562,Right,Lean (170-185),30,180,75
199602,Right,Stocky (185+),29,185,80
199737,Right,Normal (170-185),30,179,77
199763,Right,Normal (170-185),28,183,77
199829,Left,Normal (185+),31,185,81
199852,Right,Normal (185+),30,190,83
199912,Right,Normal (170-185),28,179,76
200463,Right,Normal (170-185),35,183,93
200469,Right,Lean (170-185),30,178,73
200601,Right,Lean (170-185),31,178,75
200752,Left,Normal (185+),30,185,83
200855,Right,Normal (170-185),28,175,67
200984,Right,Normal (170-185),32,177,73
201049,Right,Normal (170-185),31,183,75
201073,Right,Normal (170-185),30,178,78
201136,Right,Normal (170-185),29,180,76
201145,Right,Normal (170-185),31,184,80
201215,Left,Lean (170-185),28,179,68
201285,Right,Normal (185+),31,185,77
201368,Left,Normal (170-185),29,183,70
201884,Left,Normal (170-185),29,176,69
201893,Right,Normal (170-185),30,183,74
201943,Left,Normal (185+),28,193,91
201955,Left,Normal (170-185),28,179,76
201971,Left,Normal (170-185),35,173,70
202276,Right,Lean (170-185),30,179,70
202316,Right,Stocky (185+),31,186,84
202331,Left,Normal (170-185),28,174,75
203042,Right,Normal (185+),28,196,95
203280,Right,Lean (170-185),31,181,75
203903,Right,Lean (185+),26,185,73
204121,Right,Normal (185+),28,187,77
204152,Right,Lean (170-185),28,182,78
204240,Right,Normal (185+),30,185,90
204346,Left,Lean (170-185),26,176,70
204370,Right,Normal (170-185),28,180,74
204493,Left,Lean (185+),28,193,84
204497,Left,Normal (170-185),27,175,74
204863,Left,Normal (170-185),28,171,64
204883,Left,Normal (185+),27,186,79
205073,Right,Normal (185+),30,187,82
205119,Right,Normal (170-185),28,179,79
